text,label
I-download ang programa at makakuha ng P117 17v7li.bid,Phishing
slotsph.tv/law Your chance for bigger wins starts with a free deposit. Sign up now and enjoy your bonus.,Gambling Promotion
slotsph.tv/eAgU Double your deposit and your chances of winning with us today. Enjoy our 100% bonus offer.,Gambling Promotion
"Join Slots Milestone Event & Win 70,000p prize! Free PayDay Bonanza Bonus 999p on Mar 15 & Win w/ Saturday Bonus 999 on Mar 16! Free 588p+388p at WinPlusPh2.icu","Gambling Promotion, Phishing"
Makakakuha ang mga bagong user ng 100% na bonus sa kanilang unang deposito pove.bid,"Gambling Promotion, Phishing"
Tara na’t manalo sa ₱10 mo gawin nating 15k! spinsarc.tv,Ham
[Epicwin]: Sumali sa amin at tangkilikin ang limitadong 100% BONUS Trusted website : EpicWinph5.icu Magdeposito at makakuha ng 100% at ibang BONUS araw-araw,"Gambling Promotion, Phishing"
[Epicwin]: Sumali sa amin at tangkilikin ang limitadong 100% BONUS Trusted website : EpicWinph5.icu Magdeposito at makakuha ng 100% at ibang BONUS araw-araw,"Gambling Promotion, Phishing"
Makakakuha ang mga bagong user ng 100% na bonus sa kanilang unang deposito g3b61jh.bid,"Gambling Promotion, Phishing"
[Epicwin ]: Join us & enjoy limited 100% BONUS Trusted website : EpicWinph5.icu Deposit and get 100% & get BONUS everyday,"Gambling Promotion, Phishing"
mag deposit ka ng 100 at gawin nating 268:sv22.tv,Ham
"Big wins, small bets! 20 pesos becomes 100K in 177bet. Dare to win a ffx78.bid","Gambling Promotion, Phishing"
"Log in to receive PHP108 free rewards, deposit 100 and get 250, and win the highest cash in daily draws : jlreceive.tv",Ham
"Click to get P288, registered members can get 100% cash back and P38888 bonus, let us use the bonus to win the big prize. appherenow.eu",Ham
"ay malayang nag-aalok sa iyo ng 88 P , kunin ito dito:ty80.tv",Ham
[Epicwin ]: Join us & enjoy limited 100% BONUS Trusted website : EpicWinph2.icu Deposit and get 100% & get BONUS everyday,"Gambling Promotion, Phishing"
"Big wins, small bets! 20 pesos becomes 100K in 177bet. Dare to win a a8sdk.bid","Gambling Promotion, Phishing"
tsqlob1613ps.lairlessphenotype.gl/33plj22kg4lf8 100% dagdag sa iyong unang deposito! Sino ang ayaw ng dobleng saya?,Ham
[Epicwin ]: Join us & enjoy limited 100% BONUS Trusted website : EpicWinph5.icu Deposit and get 100% & get BONUS everyday,"Gambling Promotion, Phishing"
bmva5gewuwzdg8v.veniseantimethodi.ma/dhi8asq1lm8ydu0pdhc0n Doblehin ang pondo at saya sa laro. Mag-claim na ng 100% deposit bonus.,Gambling Promotion
"Hurry! WinPlus Saturday special T.G.I.S! Enjoy Free 999 bonus, Jackpot vibes. Plus, bonus treats 588p+388p at WinPlusph3.icu","Gambling Promotion, Phishing"
"Big wins, small bets! 20 pesos becomes 100K in 177bet. Dare to win a a8sdk.bid","Gambling Promotion, Phishing"
"1ogz47.falseworkredux.ms/umrhpfptly Mag-sign up, mag-claim, at manalo! Libreng deposit money waiting sa'yo.",Ham
t8ueyi4.falseworkredux.ms/f7g3cn0rs8k9cqllnbh49 Boost your chances with our free deposit money. Start your winning streak today.,Ham
"6rse3pihnaele8.sidewayshogwort.cx/2c8zks6io9337rcmd6r9b7vg Hindi mo na kailangang mag-alala sa puhunan. Dito, may libreng deposit money ka na!",Ham
"7edb6x.exodermscointer.si/t36s5a17oy06h Ang iyong pagkakataon sa mas malaking panalo, nagsisimula sa aming 100% deposit bonus.",Gambling Promotion
"Big wins, small bets! 20 pesos becomes 100K in 177bet. Dare to win a a8sdk.bid","Gambling Promotion, Phishing"
cassenatrundling.si/ardn8fadbup8tyasp9t Manalo ng mas malaki! Libreng deposit money para sa mga bagong sumali.,Ham
"Big wins, small bets! 20 pesos becomes 100K in 177bet. Dare to win a s77sd.bid","Gambling Promotion, Phishing"
Libreng P158 para sa mobile gaming mo + P18-P1188 bonus. Doblehin ang saya sa deposito! 1xig4oofcy7grhhso35z10bn.bonus.fm,Ham
Imagine turning a small bet of 25 pesos into a huge 80k win with Gold Rush. It's possible! Find out how at oj00zdjnlmf2u1vi.bonus.lc.,Ham
"P158 mobile bonus handa na! Plus, P18-P1188 sign-up bonus. Doble sa unang deposito. ugz0wes1.bonus.fm",Ham
"P158 mobile freebie, iyo na ngayon! Plus, hanggang P1188 bonus sa unang deposito. 2cbraah00ildlvg1o.bonus.lc",Ham
"Fortune Gems alert: 2 pesos lang, may chance ka na manalo ng 80k! Check mo na sa njyf7n617afv.bonus.fm.",Ham
"Nararamdaman mo ba? Ang 35 pesos mo, pwedeng maging 40k sa Crazy 777. Subukan ang swerte mo sa beg8k7afx6q4s.bonus.fm.",Gambling Promotion
"I-claim mo na ang P158 mobile reward! Dagdag pa, enjoy ng hanggang P1188 bonus sa pagrehistro. Doble sa unang deposito! 9uoio6wywvnz6zc22tgd50n.bonus.lc",Ham
"Claim Saturday 999p bonus on WinningPlus! Ready for PayDay Bonanza with 999p bonus on Feb 25! Spin Fa Cai Wheel to win Yamaha Nmax, TV & More at WinPlusph4.icu","Gambling Promotion, Phishing"
"Saan ka pa? Sa 7 pesos mo, maaaring magbago ang buhay mo with Fortune Gems. Aim for 55k now at promolink.sh/bQ48BN0l8M.",Ham
Bigyan mo ng chance ang 9 pesos mo na maging 45k sa Fengshen. Ikaw na ba ang next winner? Sali na sa promolink.st/HrUmt9cAQ9fI.,Phishing
"Pangarap. Pusta. Panalo. Ilagay ang 15 pesos mo sa Mega Ace, at maaari kang manalo ng 85k. Alamin kung paano sa promolink.sh/rJ5qXpS4.",Gambling Promotion
"Your next play could be the big win! With just 9 pesos on Gold Rush, 75k could be yours. See the magic happen at bonus.ms/GainHiEPeEKYFHA.",Ham
"It's more than a game, it's your chance to win big! Bet 2 pesos on Fortune Gems and you could win 30k. Dive in at clickhere.cx/DTzmkf9oU0.",Ham
"Kumuha ng hanggang P1,777 nang libre gamit ang iyong mobile phone 1OO% na bonus sa unang deposito bv6ak.bid","Gambling Promotion, Phishing"
Tuklasin ang pinakamalaki sa online gaming! 298P bonus sa pagrehistro at doble sa unang deposito mo. Sumali na: clickhere.cx/iA1D5itH,Ham
"Kumuha ng hanggang P1,777 nang libre gamit ang iyong mobile phone 1OO% na bonus sa unang deposito bv6ak.bid","Gambling Promotion, Phishing"
"Nangangarap ka bang gawing 50k ang 30 pesos mo? Sa Fortune Gems, posible yan! Sali na sa bonus.fm/hu3J13wQHKwT.",Ham
"Kumuha ng hanggang P1,777 nang libre gamit ang iyong mobile phone 1OO% na bonus sa unang deposito bv6ak.bid","Gambling Promotion, Phishing"
"Small bet, big dreams! With 10 pesos, explore the thrill of winning 60k in Golden Empire. Play now at promolink.st/djjPAWhlWNa.",Ham
It's your lucky day! 5 pesos in Charge Buffalo could multiply to 5k. Check out the excitement at bonus.lc/IPrAcu5pZ0W.,Ham
I-claim ang P158 mo sa mobile agad! Kasama ang P18-P1188 welcome bonus. Magdeposito para doblehin. clickhere.cx/ieXbEyykCS6V,Ham
P158 sa mobile? Kunin na! Mag-sign up para sa P18-P1188 bonus. Doble ang deposito! promolink.st/AOrbFRQWz5,Ham
Bigyan mo ng chance ang 9 pesos mo na maging 45k sa Fengshen. Ikaw na ba ang next winner? Sali na sa bonus.ms/AOrbFRQWz5.,Phishing
[ Epicwin ]: Hi EPIC Member ! ATTENTION !! Dont forget to claim your FREE CREDIT in Inbox !! Trusted website : EpicWin6.tv,Phishing
Kaya mo bang hulaan ang susunod na big winner? Baka ikaw na 'yan with just 3 pesos in Super Ace. Win big at clickhere.cx/3XvFgccQFDo8R.,Phishing
"Saan ka pa? Sa 3 pesos mo, maaaring magbago ang buhay mo with Fortune Gems. Aim for 10k now at clickhere.cx/qq7IvqB7hg5eGdUt.",Ham
[ Epicwin ]: Hi EPIC Member ! ATTENTION !! Dont forget to claim your FREE CREDIT in Inbox !! Trusted website : EpicWin6.tv,Phishing
"Gusto mo bang maging next big winner? 30 pesos lang sa Golden Empire, pwede kang manalo ng 80k! Tara na sa phpromo.website/P4RVZ8w4RtQ.",Phishing
Pusta na! As low as 40 pesos for a chance to win 90k with Charge Buffalo. Tara sa clickhere.cx/ZYXJ3F1KD2U.,Ham
of 359706 ofamri≪ （,Ham
"Banco De Oro You're having issues with account security. Please review them at tera.vin/Secure-BDOOnline Sincerely, BANCO DE ORO",Bank Scam
[Epicwin ]: Hi EPIC Member ! CNY BONUS Alert !! Deposit and claim 20% FREE up to 500 P limited claim!! Trusted website : EpicWin6.tv,Ham
GCash Alert! Please be advised that we are asking everyone to update their account to avoid deactivation. Update here: gcash-advisory-services.website,Bank Scam
Magdeposito para sa pagkakataong manalo ng iPhone 15 Pro Max okwin.tv,Ham
Magdeposito para sa pagkakataong manalo ng iPhone 15 Pro Max okwin.tv,Ham
Magdeposito para sa pagkakataong manalo ng iPhone 15 Pro Max okwin.tv,Ham
Spin Now New Year Lucky Wheel or Fa Cai Wheel to win Mitsubishi Xpander & Samsung TV! Claim Friday's Bonus tomorrow: 6888p. New get 1000 + 177 on GoJackpot6.tv,Gambling Promotion
New users can get 100% cash bonus when they make their first deposit! s6fha.bid,"Gambling Promotion, Phishing"
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. nmiy.bid",Phishing
You can get up to 3000P cash by downloading. New users can enjoy 100% cash bonus when they recharge! mini777.tv,Ham
Rank No. 1 sa listahan ng rekomendasyon ng Google Store at manalo ng malalaking premyo google-play.tv,Ham
[ Betso88 x Epicwin ]: Hi EPIC Member ! ATTENTION !! Dont forget to claim your FREE CREDIT in Inbox !! Trusted website : EpicWin3.tv,Phishing
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. oytb.bid",Phishing
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. qytb.bid",Phishing
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. hjga.bid",Phishing
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. jszm.bid",Phishing
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. zhjk.bid",Phishing
"Gear up for luck at WinningPlus! Win brand new car and motorcycle in the New Year Fa cai wheel promo. Claim 588p & 388p, enjoy 153% deposit bonus at WinPlus.tv",Ham
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. jszm.bid",Phishing
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. qthb.bid",Phishing
New Player Free 2570P! PAGCOR Licensed! Official Jili!Cashout 10 Min! Play in GCash Playzone2.icu,"Bank Scam, Gambling Promotion, Phishing"
"Finally, Thanks god it's Friday at GoJackpot! Claim Free 6,888p Today, February 2! New players Enjoy Free 777p + 177p ! Join Now at GoJackpot3.tv",Gambling Promotion
[ Epicwin ]: Hi EPIC Member ! ATTENTION !! Dont forget to claim your FREE CREDIT in Inbox !! Trusted website : EpicWin3.tv,Phishing
It is easier to get a daily salary of 300P. Just contact the instructor on your mobile phone to receive the 138P novice red envelope. hgzb.bid,Phishing
It is easier to get a daily salary of 300P. Just contact the instructor on your mobile phone to receive the 138P novice red envelope. qhmz.bid,Phishing
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. wanp.bid",Phishing
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. zhmg.bid",Phishing
"Tomorrow's Payday Blast on GoJackpot, Jan 30 & 31! New players grab 777p & 177p bonus + 155% Extra Deposit Bonus. Play & Win millions Prizes at GoJackpot.tv",Gambling Promotion
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. zklq.bid",Phishing
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. twlk.bid",Phishing
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. kakd.bid",Phishing
Begin your journey to prosperity! Grab the New User Giveaway at JILI747! 8000p + 888p. Let luck guide your adventures at JILi747a.tv,Gambling Promotion
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. zhga.bid",Phishing
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. gogt.bid",Phishing
Join Saturday Special Event at WinningPlus! Claim 999p Free Bonus for Jackpot Day of Your Saturday! New Player Get bonus of 588p & 388p! Win Now at winplus2.tv,"Bank Scam, Gambling Promotion"
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. tyyy.bid",Phishing
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. yhgg.bid",Phishing
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. yhgg.bid",Phishing
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. hahb.bid",Phishing
[ Betso88 x Epicwin ]: Welcome back Epic Family ! PROMO ALERT ! Deposit now and GET 3 FREE WHEEL SPINS with prizes up to 500P! Trusted website : EpicWin.tv,Ham
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. mmyy.bid",Phishing
"Get Today Now, 25th PayDay Blast Free 6,888p Bonus on GoJackpot! Be Ready Too for Friday Bonus 6,888p on Tomorrow! New Player, Free 777p + 177p at GoJackpot1.tv",Gambling Promotion
Level up your luck at JILI747! New players revel in 8000p + 888p. Let luck be your guide for thrilling adventures at jili747.icu,"Gambling Promotion, Phishing"
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. ahjk.bid",Phishing
[ Betso88 x Epicwin ]: Join us & FREE 50p today Auto FREE 50p when signup! Get extra 100p with any deposit Trusted Link: Epicwin16.icu,"Gambling Promotion, Phishing"
"[ BANCO DE ORO ] Your account has been restricted due to unrecognized attempts, Failure to take action will result in account termination within 24 hours. Update here shot.vin/BDO_Secured",Bank Scam
"[ BANCO DE ORO ] Your account has been restricted due to unrecognized attempts, Failure to take action will result in account termination within 24 hours. Update here shot.vin/Secure-BDO",Bank Scam
Celebrate Saturday with WinningPlus! Double Joy with 999p & new Users get 588p & 388p free. Get PayDay & Saturday Bonus for Total of 1998p Free at WinPlus16.icu,"Gambling Promotion, Phishing"
"Make money while watching YouTube, earn 518P per day, contact the tutor to receive 138P. qyhg.bid",Phishing
"Make money while watching YouTube, earn 518P per day, contact the tutor to receive 138P. ekja.bid",Phishing
New Player Free 2570P! PAGCOR Licensed! Official Jili!Cashout 10 Min! Play in GCash Playzone1.icu,"Bank Scam, Gambling Promotion, Phishing"
[ Betso88 x Epicwin ]: Join us & FREE 50p today Auto FREE 50p when signup! Get extra 100p with any deposit Trusted Link: Epicwin11.icu,"Gambling Promotion, Phishing"
"Make money while watching YouTube, earn 518P per day, contact the tutor to receive 138P. pppo.bid",Phishing
"Discover Wednesday luck at SugarPlay! Get winning giveaways up to 18,888, Extra Deposit Bonus 2,000p, and promotions up to 58,888 at SugarPlayPh.icu","Gambling Promotion, Phishing"
"Make money while watching YouTube, earn 518P per day, contact the tutor to receive 138P. pppo.bid",Phishing
"Make money while watching YouTube, earn 518P per day, contact the tutor to receive 138P. yyhq.bid",Phishing
"Make money while watching YouTube, earn 518P per day, contact the tutor to receive 138P. zxct.bid",Phishing
"Make money while watching YouTube, earn 518P per day, contact the tutor to receive 138P. addd.bid",Phishing
www.hh88hg.website Get free bonus 1998 now. No deposit conditions,Ham
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. abcf.bid",Phishing
"Make money while watching YouTube, earn 500P per day, contact the tutor to receive 138P. kkkq.bid",Phishing
https://dff9dfd.guru Get free bonus 1777 now. No deposit conditions,"Gambling Promotion, Phishing"
New users get 100% bonus on their first deposit and cash bonus at 20:00 every night! bv0g5.bid,"Gambling Promotion, Phishing"
"Double your fun at Sugarplay11.icu ! Claim your 28,888 Giveaway Promotion and let the winning spree begin",Phishing
Dont miss your FRIDAY Bonus 6888 With New Member 153% Deposit Bonus! Get Free 777p&177p. More Promotion Event & Favor Slot Games at GoJackpot11.icu,"Gambling Promotion, Phishing"
Win Big Today at WinningPlus! New Players Remember Get 153% Extra Bonus & Get 588p & 388p For Free! Explore More Promotions & Vip Clup at https://WinPlus8.icu,"Gambling Promotion, Phishing"
"Online part-time job with free time, daily income of 330P, contact the tutor to receive 138P newbie red envelope. jf58.bid",Phishing
"Part-time car reviewer, easily earn 300P high income, contact the manager to receive 138P newbie red envelope. qp03.bid",Phishing
"Guys, I just joined the car reviewer job and have earned 300P. Contact the manager to receive a 138P red envelope. px698.bid",Phishing
"Inimbitahan mo ang isang kaibigan na mag-recharge ng P100, ang iyong kaibigan ay makakakuha ng P200 at makakakuha ka ng P66 phl777.tv",Ham
"Mag-imbita ng mga kaibigan na mag-recharge, at makakakuha ka ng 166P pagkatapos mag-recharge ng 100P nang walang anumang turnover. phl777.tv",Ham
"Mag-recruit ng mga reviewer ng kotse, sumali at makakuha ng 138p. Code ng imbitasyon: 2H7MSY wqe68.bid",Phishing
"Mag-recruit ng mga reviewer ng kotse, sumali at makakuha ng 138p. Code ng imbitasyon: 2H7MSY wqe68.bid",Phishing
"Mag-imbita ng mga kaibigan na mag-recharge, at makakakuha ka ng 166P pagkatapos mag-recharge ng 100P nang walang anumang turnover. phl777.tv",Ham
"Mag-imbita ng mga kaibigan na mag-recharge, at makakakuha ka ng 166P pagkatapos mag-recharge ng 100P nang walang anumang turnover. phl777.tv",Ham
"Immerse in luck at SugarPlay! Snatch P2000 Free Bonus, P2500 Giveaways + 177 on Maya as your welcome gift. Visit https://Sugarplay0.icu","Bank Scam, Gambling Promotion, Phishing"
[ Betso88 x Epicwin ]: Join us & FREE 50p today Auto FREE 50p when signup! Get extra 100p with any deposit Trusted website : https://EpicWin10.icu,"Gambling Promotion, Phishing"
"Immerse in luck at SugarPlay! Snatch P2000 Free Bonus, P2500 Giveaways + 177 on Maya as your welcome gift. Visit https://Sugarplay0.icu","Bank Scam, Gambling Promotion, Phishing"
"Embrace Winplus joy! Free P588 red packet, WEEKDAYS Unlimited 999 bonus, and 588 Free on 1st deposit. Explore at https://winplus9.icu","Gambling Promotion, Phishing"
"Immerse in luck at SugarPlay! Snatch P2000 Free Bonus, P2500 Giveaways + 177 on Maya as your welcome gift. Visit https://Sugarplay3.icu","Bank Scam, Gambling Promotion, Phishing"
"Embrace Winplus joy! Free P588 red packet, WEEKDAYS Unlimited 999 bonus, and 588 Free on 1st deposit. Explore at http://winplus3.icu","Gambling Promotion, Phishing"
"Unlock GoJackpot's fortunes! 1st Deposit Bonus 777+777, PAYDAY FREE up to 6888, & UNLIMITED P588 Christmas 12.12 GOLDEN EGG. Join at https://GoJackpot5.icu","Gambling Promotion, Phishing"
"Celebrate Christmas at GoJackpot! Dont Forget Claim your TGIF-Friday Bonus, Free 6888P! New Users Enjoy 153% Extra bonus, 777+177 at https://GoJackpot5.icu","Bank Scam, Gambling Promotion, Phishing"
[ Betso88 x Epicwin ]: Join us & FREE 50p today Auto FREE 50p when signup! Get extra 100p with any deposit Trusted website : https://EpicWin1.icu,"Gambling Promotion, Phishing"
"para makakuha ng mga bonus,I-install lang ang APP para makakuha ng 98p libre https://m.fk775.space","Gambling Promotion, Phishing"
"Immerse in luck at SugarPlay! Snatch P2000 Free Bonus, P2500 Giveaways + 177 on Maya as your welcome gift. Visit https://Splay.icu today!","Bank Scam, Gambling Promotion, Phishing"
"【ph365】Hello, new free money bonus 1998 with no deposit condition, please login https://ersjjh.support to get free money 1998 now","Gambling Promotion, Phishing"
Celebrate Weekend & Payday with a Bang at GoJackpot! Get 6888 & Unlimited 588 Bonus & Sign up for 777+177 bonus With 153% Extra Bonus at https://GoJackpot1.icu,"Gambling Promotion, Phishing"
"Embrace BER Month with GoJackpot! Get free Golden Eggs, a Php 7,777 boost, and a Php 20 bonus. Triumph in each round. Visit https://GoJackpot1.vegas","Gambling Promotion, Phishing"
Kumpletuhin ang recharge at i-download ang APP sa parehong araw para makatanggap ng P117 cash! mv4xx.loan,Phishing
Kumpletuhin ang recharge at i-download ang APP sa parehong araw para makatanggap ng P117 cash! mv4xx.loan,Phishing
Log in at forward sa FB para makakuha ng P38 ng libre sdi1k.loan,Phishing
Log in at forward sa FB para makakuha ng P38 ng libre sdi1k.loan,Phishing
Enjoy WinningPlus Payday Bonanza with Free 999 Bonus. New players enjoy 153% Deposit Bonus. Get Free 588 & 388 Bonus Win Slot Jackpots at https://Winplus.vegas,"Gambling Promotion, Phishing"
"Open the door to BER Month fortune at WinningPlus! New users enjoy 588 Free Bonus, 60k cashback & an extra 388 on Maya. Visit https://winplus.vegas for victorious wins!","Bank Scam, Gambling Promotion, Phishing"
"Congratulations GCash User! You have received P9,500 from GCash Team. Claim your cash by clicking the link below. Claim your cash at decembercash.tech/claim-cash Thank you for choosing GCash!","Bank Scam, Phishing"
Bermonths bring high winning rates Plus weekend Luck at WinningPlus! New users get 588 Free Bonus Plus 60k cashback & extra 388 on Maya. https://winplus.vegas,"Bank Scam, Gambling Promotion, Phishing"
"Tandaang mag-log in araw-araw para mag-claim ng mga reward! Ang maximum na limitasyon ay P1,777 7a2bvd.loan",Phishing
Log in at forward sa FB para makakuha ng P38 ng libre cj78s.loan,Phishing
Log in at forward sa FB para makakuha ng P38 ng libre cj78s.loan,Phishing
get 188p so Easy ! Download app ! risu.io/yQTtm,Ham
"Download the app on Friday, top up to p38 and enjoy! https://getrich.fyi/plmmm",Phishing
Enjoy high winning rates and unlimited daily rebates and bonuses! Sign up with GoJackpot right now to get 777 PHP for free. Visit GoJackpot2.world,Gambling Promotion
"Tito, nagdeposito lang ako ng P177 sa 177BET at nakakuha ako ng 100% cash. Nanalo ako ng P53627. Halika, huwag sabihin kahit kanino! 177bet3.loan","Gambling Promotion, Phishing"
"Explore GoJackpot! 777 Free Bonus now! and win big in the 600,000 giveaway plus 177 using paymaya! Easy Cash in and out with high winning rates! gojackpot2.ink","Bank Scam, Gambling Promotion"
"Ako ay naging ahente ng 177BET at nakatanggap ng semi-monthly dividend na P63,727. Halika samahan mo kami! 177bet.loan","Gambling Promotion, Phishing"
Nanalo ka kahapon? Ngayon nanalo ulit ako ng P36253. 177BET talaga ang aking cash machine! Tandaan na makatanggap ng mga benepisyo! 177bet1.bid,"Bank Scam, Gambling Promotion, Phishing"
Using pay maya Enjoy 3% Cash back Instantly mn68.co,Bank Scam
"Welcome back to GoJackpot this weekend! New users enjoy 999 Free Bonus, Win 75K prizes, & Get Shot at an iPhone 15 Pro Max on the Lucky Wheel at GoJackpot1.ink",Gambling Promotion
"""Get 188p for free, just download the Official APP! Link mn68.co""",Ham
"Bro, nalaman ko na bilang isang ahente, ang komisyon sa loob ng 1 oras ay kasing taas ng P1928! Mag-imbita lang ng mga kaibigan para kumita!177betj.info",Ham
"Kuya, sabi mo pwede ka talagang manalo ng pera kapag naglaro ka sa unang pagkakataon. Nanalo lang ako ng P87635 Magkano ang napanalunan mo ngayon?177betj.info",Gambling Promotion
"Kuya, sabi mo pwede ka talagang manalo ng pera kapag naglaro ka sa unang pagkakataon. Nanalo lang ako ng P87635 Magkano ang napanalunan mo ngayon?177betk.info",Gambling Promotion
"bilang miyembro, may tiket ka para sa raffle sa unang at pangalawang reload mo sa au88.co",Bank Scam
"bilang miyembro, may tiket ka para sa raffle sa unang at pangalawang reload mo sa ar88.co",Ham
"【365】Hello, new free money bonus 999 with no deposit condition, please login fhgh77.asia to get free money 999 now",Ham
Join GoJackpot's Halloween Event & win 4888 daily! Claim 205% Extra bonus & Get Free 777 & 177! Spin Now Lucky Wheel to Win iPhone 15 Pro Max at GoJPLuck.online,Gambling Promotion
"Hello! The bonus is as high as 1999, enjoy the game and enter risu.io/7BTCu",Ham
"Embrace the Halloween spirit with Gojackpot's Cash Tournament! Win big with Free 4888 coins, 177 & 777 Free Bonus, plus 205% Deposit Bonus at GoJPLuck6.com",Gambling Promotion
"Ang OKADA Manila ay naglunsad ng online slot machine, maaari kang makakuha ng 177P nang libre kapag nagparehistro ka. www.Okdph.com","Gambling Promotion, Phishing"
Bibigyan ka ng MAYA ng 100% na bonus sa iyong unang deposito 177bets.xyz,"Bank Scam, Gambling Promotion, Phishing"
sumali na sa laro? bilisan mo https://risu.io/aeDwP,"Gambling Promotion, Phishing"
<NAME>. Sumali sa aksyon ng GoJackpot at kunin ang iyong 100% bonus + 3% DAILY DEPOSIT BONUS! Gamitin ang Paymaya at GCash sa betfilvips2.com,"Bank Scam, Gambling Promotion"
1 parcel(s) from Ninja Van is on delivery to you. Please prepare cash amount of ₱ 0.00.,Ham
Bibigyan ka ng MAYA ng 100% na bonus sa iyong unang deposito 177bets.xyz,"Bank Scam, Gambling Promotion, Phishing"
Win Big with GoJackpot this Weekend! LG OLED TV & More Prizes Await on GoJPLuck5.com ! Claim your 777+177 Free Bonus & 205% Extra Deposit Bonus with Gcash now!,"Bank Scam, Gambling Promotion, Phishing"
Experience stability on GoJackpot with GCash this weekend! Enjoy free 777 & 177 & Get 205% Deposit bonus to increase of Win Big on Slot Jackpot at GoJPLuck6.com,"Bank Scam, Gambling Promotion"
Slot machine platform magparehistro at tumanggap ng 15P Mag recharge ng 100P Kumuha ng 200P bo6.xyz/FqW,"Gambling Promotion, Phishing"
"Experience mnlwin seamless GCash top-up, get up to 100% deposit bonus mnl2323.net",Bank Scam
"Experience mnlwin seamless GCash top-up, get up to 100% deposit bonus mnl2323.net",Bank Scam
Enjoy Gcash min 100 at GoJackpot & Free 777! Spin Maya Lucky Wheel for 177 Free & Win LG-OLED TV. Play TOP PH-Slot Online to Win Million Prizes at GoJPLuck2.com,"Bank Scam, Gambling Promotion"
"<NAME>., Kuhaan ng 777 Libre at 105% Deposit Bonus sa GoJackpot. Kasama ang 3% Paymaya Bonus. Maglaro ng slot games sa betfilph5.com ngayong weekend!","Bank Scam, Gambling Promotion"
"Say farewell to GCash load issues, it's GoJackpot time this weekend! Enjoy Free 777 & 105% Deposit, and win big slot prizes with your luck now at Gojpluck2.com","Bank Scam, Gambling Promotion"
"Hello, new free money bonus 988 with no deposit condition, please login http://trdk.xyz to get free money 988 now","Gambling Promotion, Phishing"
Get ready for Weekend & Gcash for Easy Payments on SugarPlay! Enjoy Free 18888 Bonus Event & Tie & Win 28888 ! Get Free 2000 & Win slot Jackpots at SGphWin2.com,"Bank Scam, Gambling Promotion"
Gawin ang iyong unang deposito ng 177P sa 177BET at makakuha ng 100% deposit bonus! Doblehin ang iyong deposito ngayon! Huwag itong palampasin! 177betq.xyz,"Gambling Promotion, Phishing"
Gcash is Finally Back On Gojackpot! Get Your Free 777 Bonus Now & Win Slot Jackpot Prize Pool! Cash In With Gcash Now With Extra 103% Bonus! Visit GoJPLuck3.com,"Bank Scam, Gambling Promotion"
Ang mga bago at lumang miyembro ng 177BET na nag-top up ng P177 ay makakatanggap ng P177 na bonus! 177betp.xyz,"Gambling Promotion, Phishing"
[ Philwin x Epicwin ]: Play Jili game with Welcome bonus FREE EXTRA 1000P! Livechat for more Super Ace game tips & tricks today~ Try Now : EpicWplay.com,Gambling Promotion
"<NAME>., Unlock success with SBET! Get 100% Welcome Bonus + P888 and a Jackpot chance at sbetphrich.com",Gambling Promotion
"<NAME>., GoJackpot: Win big! Get 100% Welcome + 3% Deposit Bonus. Play now, win P777 at betfilph4.com",Gambling Promotion
"Welcome to Exciting Weekend at GoJackpot! Play, win & claim free 777 bonus! Deposit today for 105% extra & unlock VIP perk. Join the fun at GoJPLuck3.com now!",Gambling Promotion
"Hello, new free money bonus 988 with no deposit condition, please login http://trdk.xyz to get free money 988 now","Gambling Promotion, Phishing"
