text,label
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
"510275 is your authentication code. For your protection, do not share this code with anyone. yyAfcYn/qSW",Ham
You have deposited 18.77 GCash on 06-27-2021 23:17:45 to your CIMB Bank GSave Account. Ref. No 0001610015575,Ham
"As of 23-JUN-2021, your 4.98 GigaPoints earned from OCT - DEC 2020 will expire on 30-JUN-2021. Your total Points balance is 9.96 GigaPoints.",Ham
25/06 19:03: P50.00 loaded to 09129094503 from 09478580716 for 1 year. Ref:8FP9OMT3XX !Use *123# or smrt.ph/GigaLifeApp to get DOUBLE GIGA: VIDEO OR STORIES!,Ham
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
#BDOAntiScam: Beware of scam emails that threaten to interrupt your account access and ask you to verify your account through links. Be smarter than a scammer!,Ham
"Hi! We received your application to get verified. Upon review, the biometric selfie you submitted was not accepted. Apply again and make sure to submit a clear image of your face.",Ham
23/06 18:46: P50.00 loaded to 09123299877 from 09478580716 for 1 year. Ref:8FN5OCNHVN !Use *123# or smrt.ph/GigaLifeApp to get DOUBLE GIGA: VIDEO OR STORIES!,Ham
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
Your new GCash American Express Virtual Pay security code is 1956. You may change this code anytime via *143# or the GCash Mobile App for your security. Trace No 005100. Globe GCash. Love the way you pay.,Ham
Your new GCash American Express Virtual Pay security code is 5894. You may change this code anytime via *143# or the GCash Mobile App for your security. Trace No 100438. Globe GCash. Love the way you pay.,Ham
Your new GCash American Express Virtual Pay security code is 2604. You may change this code anytime via *143# or the GCash Mobile App for your security. Trace No 015397. Globe GCash. Love the way you pay.,Ham
Thank you for going through the KYC process Ref No. 10061290945031624373862526. Please ensure that your registration details are true and complete to avoid deactivation of your account.,Ham
"526179 is your authentication code. For your protection, do not share this code with anyone. yyAfcYn/qSW",Ham
You've successfully registered to GCash American Express Virtual Pay. You can now view the card details in GCash App. Please make sure you fund your GCash wallet before purchasing online. Thank you!,Ham
20/06 20:20: P50.00 loaded to 09123299877 from 09483015715 for 1 year. Ref:8FK5NXVD2X !Use *123# or smrt.ph/GigaLifeApp to get DOUBLE GIGA: VIDEO OR STORIES!,Ham
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
19/06 11:04: P50.00 loaded to 09129094503 from 09478580716 for 1 year. Ref:8FJ5NPSTGT !Use *123# or smrt.ph/GigaLifeApp to get DOUBLE GIGA: VIDEO OR STORIES!,Ham
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
17/06 07:44: P50.00 loaded to 09123299877 from 09478580716 for 1 year. Ref:8FH0NEOXQA !Use *123# or smrt.ph/GigaLifeApp to get DOUBLE GIGA: VIDEO OR STORIES!,Ham
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
15/06 19:05: P50.00 loaded to 09123299877 from 09194280650 for 1 year. Ref:8FF6N7OWTQ !Use *123# or smrt.ph/GigaLifeApp to get DOUBLE GIGA: VIDEO OR STORIES!,Ham
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
13/06 18:05: P50.00 loaded to 09123299877 from 09478580716 for 1 year. Ref:8FD6MW8DTW !Use *123# or smrt.ph/GigaLifeApp to get DOUBLE GIGA: VIDEO OR STORIES!,Ham
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
12/06 16:16: P50.00 loaded to 09123299877 from 09478580716 for 1 year. Ref:8FC5MQ63E9 !Use *123# or smrt.ph/GigaLifeApp to get DOUBLE GIGA: VIDEO OR STORIES!,Ham
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
10/06 06:48: P50.00 loaded to 09123299877 from 09997261416 for 1 year. Ref:8FA4MDD60K !Use *123# or smrt.ph/GigaLifeApp to get DOUBLE GIGA: VIDEO OR STORIES!,Ham
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
"A request to update your Coins email initiated last 2021-06-07 12:15PM will be effective by 2021-06-10 12:15PM. If you did not make this request, email report@coins.ph immediately.",Ham
"A request to update your Coins email initiated last 2021-06-07 12:15PM will be effective by 2021-06-10 12:15PM. If you did not make this request, email report@coins.ph immediately.",Ham
07/06 20:05: P50.00 loaded to 09129094503 from 09478580716 for 1 year. Ref:8F70M25JKC !Use *123# or smrt.ph/GigaLifeApp to get DOUBLE GIGA: VIDEO OR STORIES!,Ham
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
"A request to update your Coins email initiated last 2021-06-07 12:15PM will be effective by 2021-06-10 12:15PM. If you did not make this request, email report@coins.ph immediately.",Ham
06/06 16:52: P50.00 loaded to 09129094503 from 09478580716 for 1 year. Ref:8F65LVDG6X !Use *123# or smrt.ph/GigaLifeApp to get DOUBLE GIGA: VIDEO OR STORIES!,Ham
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
04/06 16:02: P50.00 loaded to 09129094503 from 09478580716 for 1 year. Ref:8F49LKU4UT !Use *123# or smrt.ph/GigaLifeApp to get DOUBLE GIGA: VIDEO OR STORIES!,Ham
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
"Starting June 1, 2021, the validity and expiration terms of GigaPoints will be updated. To know more, visit smrt.ph/gigapoints",Ham
Be smarter than a scammer: BDO will never ask to check your account through links. Use the official BDO app or type the official BDO web address in a browser.,Ham
31/05 19:03: P50.00 loaded to 09123299877 from 09478580716 for 1 year. Ref:8EV2L0QYDI !Use *123# or smrt.ph/GigaLifeApp to get DOUBLE GIGA: VIDEO OR STORIES!,Ham
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
31/05 12:57: P50.00 loaded to 09123299877 from 09478580716 for 1 year. Ref:8EV3KYOSEX !Use *123# or smrt.ph/GigaLifeApp to get DOUBLE GIGA: VIDEO OR STORIES!,Ham
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
29/05 09:36: P50.00 loaded to 09123299877 from 09478580716 for 1 year. Ref:8ET6KMBNVY !Use *123# or smrt.ph/GigaLifeApp to get DOUBLE GIGA: VIDEO OR STORIES!,Ham
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
"Christopher, we were unable to deliver your package. Follow the link to schedule a new delivery date: https://r2m.in/xDC_xr",Ham
27/05 18:32: P50.00 loaded to 09123299877 from 09483015715 for 1 year. Ref:8ER5KECZJ5 !Use *123# or smrt.ph/GigaLifeApp to get DOUBLE GIGA: VIDEO OR STORIES!,Ham
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
You've received PHP1.00 in your account. Use it to try the Send Money feature before it expires on 06/15/2021. Upgrade your PayMaya now and use it to Send Money to get a free PHP20 voucher. T&Cs apply. FreeInfoMsg,Ham
2021-05-26 17:21:37: Awesome! You have received PHP1.00 on your PayMaya Account from PayMaya. Your available balance is PHP13.00. Ref. No: 92d4da25b386. Find out how you can maximize your PayMaya account. Check out https://www.paymaya.com/deals *Promos are updated regularly FreeInfoMsg,Ham
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
25/05 13:29: P50.00 loaded to 09123299877 from 09483015715 for 1 year. Ref:8EP0K2IFKK !Use *123# or smrt.ph/GigaLifeApp to get DOUBLE GIGA: VIDEO OR STORIES!,Ham
Your Facebook account was recently accessed through Instagram. You can review the login here: https://fb.me/1OSTSvpjAPjLYTX,Ham
22/05 21:02: P50.00 loaded to 09123299877 from 09483015715 for 1 year. Ref:8EM2JP4XJW !Use *123# or smrt.ph/GigaLifeApp to get DOUBLE GIGA: VIDEO OR STORIES!,Ham
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
21/05 20:22: P50.00 loaded to 09123299877 from 09478580716 for 1 year. Ref:8EL3JJQ0KT !Use *123# or smrt.ph/GigaLifeApp to get DOUBLE GIGA: VIDEO OR STORIES!,Ham
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
You have paid P50.00 of GCash to purchase Php 50 load for 09129090501 on 05-20-21 11:37 PM. Your GCash balance is P18.77. Ref. No. 044741232.,Ham
18/05 19:57: P50.00 loaded to 09123299877 from 09478580716 for 1 year. Ref:8EI7J3QXCJ !!Use *123# to get FREE GIGA STORIES OR GAMES or smrt.ph/GigaLifeApp!!,Ham
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
16/05 18:47: P50.00 loaded to 09123299877 from 09478580716 for 1 year. Ref:8EG5IS3BRN !!Use *123# to get FREE GIGA STORIES OR GAMES or smrt.ph/GigaLifeApp!!,Ham
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
"You have successfully linked your GCash account to GOOGLE_PH. Enjoy easier online shopping with GCash now! Tap https://gcashapp.page.link/gcredit to check if you can enable GCredit, your always-ready credit line, as backup for your future online payments with GCash.",Ham
"346002 is your authentication code. For your protection, do not share this code with anyone. yyAfcYn/qSW",Ham
"812960 is your authentication code. For your protection, do not share this code with anyone. yyAfcYn/qSW",Ham
14/05 11:53: P50.00 loaded to 09123299877 from 09219714870 for 1 year. Ref:8EE5IEYXMJ !!Use *123# to get FREE GIGA STORIES OR GAMES or smrt.ph/GigaLifeApp!!,Ham
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
J&T DELIVERY!TN: 770207453275 Rider:Arthe Soriano P639058607200. For COD pls prepare exact amount. Photo proof of delivery is required. Thanks and be safe!,Ham
11/05 10:22: P50.00 loaded to 09123299877 from 09478580716 for 1 year. Ref:8EB1HX7XKB !!Use *123# to get FREE GIGA STORIES OR GAMES or smrt.ph/GigaLifeApp!!,Ham
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
"392392 is your authentication code. For your protection, do not share this code with anyone. yyAfcYn/qSW",Ham
You have paid P10.00 of GCash to purchase Php 10 load for 09129094503 on 05-09-21 09:21 AM. Your GCash balance is P68.77. Ref. No. 039132110.,Ham
05/05 19:27: P50.00 loaded to 09123299877 from 09478580716 for 1 year. Ref:8E53H3QWYB !!Use *123# to get FREE GIGA STORIES OR GAMES or smrt.ph/GigaLifeApp!!,Ham
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
Don't miss out on CashBack! Add Load (P100 & up) using the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp,Ham
30/04 20:02: P50.00 loaded to 09123299877 from 09478580716 for 1 year. Ref:8DU9GCTDDV !!Use *123# to get FREE GIGA STORIES OR GAMES or smrt.ph/GigaLifeApp!!,Ham
"Choose your own Babad App: Text IGFREE for Instagram,FBFREE for Facebook,COCFREE for Clash of Clans & send to 4545.",Ham
"Shout out to all Pawrents! Book a PetPal Online Vet Consult now and get a follow-up consult for FREE, no points required! Take care of your furbabies anytime, anywhere when you redeem this exclusive offer via glbe.co/glbone. Don't forget to register your SIM to continue enjoying Globe Rewards.",Ham
"A rewarding shopping experience awaits NEW Zing app users! Get 100 Zing Points when you register at the Ayala Malls Zing app, NO POINTS required! Redeem this exclusive offer via glbe.co/glbone. Don't forget to register your SIM to continue enjoying Globe Rewards.",Ham
"Hi! We hope you're safe in spite of the recent volcanic activity in Mayon. Please be reminded to remain calm, follow the recommended safety protocols, cooperate with the evacuation advice of your LGU if needed, and get updates from trusted news sources. Take care! #StaySafePH",Ham
"Shop more and get more back with Lazada's 6.6 WOW SuliTipid Sale cashback! Get a P40 Lazada cashback voucher when you redeem NOW via the GlobeOne app glbe.co/glbone for only 1 Rewards point. You have 1.0 point/s as of June 5, 2023. T&Cs apply. Per DTI Fair Trade Permit No. FTEB-168405 Series of 2023",Ham
"May this day be filled with love and joy for our dads and father figures, as we celebrate the important role you play in shaping the lives of those around you. Happy Father's Day from your #AlagangGlobe family!",Ham
"It's time to let your inner child play and get a chance to win a Globe Premium Pass to Toycon 2023! Just donate P1 to The Hapag Movement to get 1 raffle entry from June 28 - July 4, 2023 via glbe.co/glbone. T&Cs apply. Per DTI Fair Trade Permit No. FTEB-170671 Series of 2023. #ExpectAwesome #GlobeTOYCON",Ham
"Go lang nang go, and discover new things with an extra FREE 2GB with every registration to Super Xclusive Go+99 via the GlobeOne app! Download the GlobeOne app now at https://g1.onelink.me/KJve/CXMS and subscribe easily using the new payment methods available. No advisories? Text OFF to 2686 for free.",Ham
"A promo that's so lit, it will satisfy your pasta craving! Enjoy 3 Yellowcab Pasta for only P499, no points required. Choose among Charlie Chan, Chicken Alfredo and Mac & Cheese when you redeem this exclusive offer via glbe.co/glbone, no data charges apply. Per DTI Fair Trade Permit No. FTEB-171523, Series of 2023.",Ham
"It's the start of a #GDayEveryday! Kick it off with a chance to win the prize of your choice for your passions at G CHANCE THE RAFFLE. Travel business class, drive an e-POWER vehicle, win a shopping spree, & more. Redeem now starting at 1 point at glbe.co/glbone. Per DTI Fair Trade Permit No. FTEB-175059 Series of 2023",Ham
"Hi there! It seems like this number hasn't been in use for a while. To keep your number and stay connected with your loved ones, reload and dial *143# to register with your favorite promos. Thanks!",Ham
"We hope you're having a #GDayEveryday! Don't forget to claim your 500 raffle entries for a chance to win an electric vehicle, vacation package, shopping spree and other exciting prizes in this year's G Chance the Raffle! You may claim this until Sept. 30, 2023 via the latest version of GlobeOne app at glbe.co/GLBOne and click on the ""Tap for surprise"" icon.",Ham
"Hi! We wish to inform you that your number will expire on 10/19/2023 11:59 PM. To keep your number and stay connected with your loved ones, reload and register to your favorite promos via the GlobeOne app at https://glbe.co/NewGlobeONE. Should you choose not to retain this number, please update your existing contacts on your new or alternate contact number. Make sure to also clean-up or unlink the old mobile number from third-party social media accounts, email, messaging and banking apps. Thanks!",Ham
"Make online shopping more rewarding and convenient with SM Malls Online! Redeem a P91.70 discount voucher (with min. spend of P500) for only 1 Rewards point via the GlobeOne app at glbe.co/glbone. You have 1.00 points as of Oct. 17, 2023.",Ham
"This Christmas will be a very special one 'cause your vacay is on us! Get a chance to win P10,000 worth of Klook vouchers and more when you join the Mystery Box Raffle. Earn 1 raffle entry by donating 1 Rewards point to the Hapag Movement via glbe.co/glbone. Per DTI Fair Trade Permit No. FTEB-179666, Series of 2023",Ham
"All I want for Christmas is...a shopping spree! Get a chance to win P10,000 worth of Giftaway vouchers and MORE when you join the Mystery Box Raffle. Earn 1 raffle entry when you donate 1 Rewards point to the Hapag Movement via glbe.co/glbone. Per DTI Fair Trade Permit No. FTEB-179666, Series of 2023",Ham
"Hi! As of 11/18/23 16:55, you still have 12.79MB left on your mobile data promo. Go for more with Go+99 and enjoy 8GB data for all sites + 8GB choice of apps + 1 adventure voucher of choice. Go+99 also comes with unli allnet texts, valid for 7 days. Access the GlobeOne app at https://globeone.onelink.me/ej7I/G1SMS to register.",Ham
Hi! You have already used up all the MBs from your mobile internet promo. Check out our latest offers via the GlobeOne app at https://globeone.onelink.me/ej7I/G1SMS.,Ham
Feel the early Christmas spirit with Globe Prepaid EXCLUSIVE Mystery Box Raffle! Get a chance to win an Apple Bundle of iPhone 14 Pro and Apple AirPods Pro. Earn 1 raffle entry when you donate 1 Rewards point to the Hapag Movement via glbe.co/glbone. Per DTI Fair Trade Permit No. FTEB-179666 Series of 2023.,Ham
"Elevate everyday moments with Go+99! Enjoy 8GB data for all sites + 8GB for your choice of app, and choice of voucher from either Lazada, KKDay, Metrodeal, ShareTreats, Pick.A.Roo, or Agoda. Access the GlobeOne app at https://glbe.co/GoPlus99, or GCash app to register. No advisories? Text OFF to 2686 for free.",Ham
"Tis the season to be jolly when you join the Globe Prepaid EXCLUSIVE Mystery Box Raffle! Get a chance to win travel vouchers, mobile devices and MORE. Just donate 1 Rewards point to The Hapag Movement to get 1 Raffle entry via glbe.co/glbone. Join now! Per DTI Fair Trade Permit No. FTEB-179666 Series of 2023.",Ham
"Bring your holidaycation to life this Christmas by donating 1 Rewards point to The Hapag Movement! Earn 1 raffle entry for a chance to win P10,000 worth of Klook travel vouchers, Shell gas cards, and MORE when you join at glbe.co/glbone. Per DTI Fair Trade Permit No. FTEB-177865, Series of 2023.",Ham
"Register to Go+99 and get a 15% discount voucher from Lazada! You can use your free voucher to shop at the 12.12 All Out Christmas Sale from December 12 to 16,2023. Access the GlobeOne app at https://glbe.co/GoPlus99 to register. Voucher code can only be used once with a minimum spend of P99. Maximum discount at P50. Per DTI Fair Trade Permit No. FTEB-167198, series of 2023. No advisories? Text OFF to 2686 for free.",Ham
"Express your truest self and post your IRL moments on Instagram by registering to Go+99 with GoSHARE! Go Lang Nang Go and get 8GB for all sites, 8GB for your favorite apps or 5G for all sites, plus a foodie or activity voucher of choice. Download Instagram from the App Store or Play Store, and register to Go+99 via https://globeone.onelink.me/ej7I/G1SMS. No advisories? Text OFF to 2686 for free.",Ham
"Ho Ho Holidays are about to get merrier when you unbox an exclusive Surprise Gift Box from Globe Rewards via glbe.co/glbone! Enjoy a FREE 1 month Canva Pro subscription, a 10% Discount on 0917Lifestyle Apparel or a 15% OFF discount on Lazada capped at P100. Per DTI Fair Trade Permit No. FTEB-182422 Series of 2023.",Ham
"Discover yourself in everyday moments with Go+! Enjoy your must-have data and choice of voucher from either KKDay, Agoda, Metrodeal, Lazada, ShareTreats, or Pick.A.Roo. Access the GlobeOne app at https://glbe.co/GoPlus99 to register. No advisories? Text OFF to 2686 for free.",Ham
"Hey K-pop fans! No need to be super shy this holiday season when you unbox a surprise gift like a K-pop concert ticket of your choice, an innisfree gift set and MORE! Just search ""UNBOX"" in the Rewards catalog via glbe.co/glbone. Join glbe.co/KmmunityPH for more Hallyu offers. Per DTI Fair Trade Permit No. FTEB-182422 Series of 2023.",Ham
"We thank you for making our 2023 special. We've shared wonderful moments together, and we hope we can continue helping you to #GoLangNangGo so you can reach your goals in the year ahead. Happy Holidays!",Ham
"Co-create your holiday with Globe Rewards when you unbox a surprise gift for a chance to get an iPad 10th Gen, JBL Flip 6 and MORE! Just search ""UNBOX"" in the Rewards catalog via glbe.co/glbone. Per DTI Fair Trade Permit No. FTEB-182422 Series of 2023.",Ham
"Register to Go+99 and get a 15% discount voucher from Lazada! You can use it to shop at the 1.1 Lazada Bagsak Presyo Sale from January 1 to 5, 2024. Access the GlobeOne app https://globeone.onelink.me/ej7I/G1SMS to register. Voucher code can only be used once with a minimum spend of P99. Maximum discount at P50. Per DTI Fair Trade Permit No. FTEB-167198, series of 2023. No advisories? Text OFF to 2686 for free.",Ham
"Enjoy unlimited calls to Globe/TM valid for 1 day for unli kwentuhan with your friends! Don't miss out on the latest tea when you redeem REWUNLICALL for only 2 Rewards points via glbe.co/glbone. You have 2.00 points as of Jan. 8, 2024.",Ham
"Get access to your favorite apps like Instagram, Facebook and more with 100MB data valid for 1 day, for only 2 Rewards points! Never miss an update when you redeem SURF100MB via glbe.co/glbone now. You have 2.00 points as of January 15, 2024.",Ham
"Add a PLUS to your promo! With Go+99, get 8GB for all sites, 8GB for your choice of apps, plus a free voucher from Lazada, Agoda, Metrodeal or KKDay, unli allnet texts, and unli calls to Globe/TM and valid for 7 days. Register via GCash, or GlobeOne at https://glbe.co/GoPlus99. No advisories? Text OFF to 2686 for free.",Ham
"Watch out for strange messages pretending to be legitimate government institutions, banks or telcos. Don't reply or do what the messages say, and don't click on any links. Globe will never ask for credit card details or OTPs through unofficial links. Take extra care and report these messages via the Globe StopSpam website.",Ham
"Make beauty and wellness a priority this 2024 and enjoy a 30% discount on Avon Shop Philippines when you redeem your voucher via the GlobeOne app for 1 Rewards point. You currently have 2.00 points as of January 17, 2024. T&Cs apply. Per DTI Fair Trade Permit No. FTEB-184897, Series of 2024.",Ham
"Like, share, and comment on your favorite social media posts with 100MB data valid for 1 day! Keep the trends going when you redeem SURF100MB via the GlobeOne app now. You have 2.00 points as of Jan. 30, 2024.",Ham
"Greet your friends and family a Happy Chinese New Year with UNLIMITED calls to Globe/TM for only 2 Rewards points! Spread the the luck when you redeem REWUNLICALL via the GlobeOne app now. You have 2.00 points as of Feb 5, 2023. All points earned will expire by Mar. 31, 2024.",Ham
"Your loved ones are just a call away with UNLIMITED calls to Globe/TM valid for 1 day. Make them feel extra special this Valentine's weekend when you redeem REWUNLICALL for only 3 Rewards points when you dial *143# now. You have 4.00 points as of Feb. 13, 2024. All points earned will expire by Mar. 31, 2024.",Ham
"Hi! As of 02/26/24 11:40, you still have 11.32MB left on your mobile data promo. Go for more with Go+99 and enjoy 8GB data for all sites + 8GB choice of apps + 1 discount voucher of choice. Go+99 also comes with unli allnet texts, valid for 7 days. Access the GlobeOne app to register.",Ham
"Hi! As of 02/29/24 10:05, you still have 9.16MB left on your mobile data promo. Go for more with Go+99 and enjoy 8GB data for all sites + 8GB choice of apps + 1 discount voucher of choice. Go+99 also comes with unli allnet texts, valid for 7 days. Access the GlobeOne app to register.",Ham
Hi! You have already used up all the MBs from your mobile internet promo. Check out our latest offers via the GlobeOne app.,Ham
"Get ready for this years hottest summer 3.3 sale! Shop your OOTDs for this summer with a FREE ZALORA shipping voucher (min. spend of P850), for only 1 Rewards point! Redeem this offer via the GlobeOne app now. T&Cs apply. You have 1.00 points as of Feb. 27, 2024. All points earned will expire on Mar. 31, 2024.",Ham
"Globe Advisory: Globe and 8080 will not send text messages with a clickable web address or link. For your safety, do not engage with strange messages containing clickable links. You may report suspicious messages via Globe's StopSpam webpage.",Ham
"Your points are expiring soon! Use it on your next shopping spree and enjoy P200 OFF ZALORA with min. spend of P3,000 (new users only), for only 1 Rewards point. T&Cs apply. Per DTI Fair Trade Permit No. FTEB-187682 Series of 2024. All points earned will expire on Mar. 31, 2024",Ham
"We're committed to giving you the utmost care. We'll send a survey to get your feedback using a secure number, 22565917. All replies are free. Thank you.",Ham
"The All-New Globe Rewards is coming your way! Continue to enjoy points earning and exclusive benefits by clicking the REDEEM REWARDS icon and tap ""Keep Me in Globe Rewards"" to join. Starting April 1, 2024, only those enrolled in the Rewards program will earn points when buying load/promo transactions using GlobeOne.",Ham
"Upgrade your summer wardrobe with Go+99! Register to Go+99 via GCash or GlobeOne, and get a FREE Lazada voucher on top of 16GB total data and unli allnet texts, valid for 7 days. Use your voucher code to enjoy a 15% discount during the Bonggang BDAY Sale from March 24 (8 PM) to March 27, 2024! Minimum spend of P99 required. No advisories? Text OFF to 2686 for free.",Ham
"All Globe Rewards points are only valid for redemption until March 31, 2024. Remember, that Globe or 8080 will not send text messages with links or ask for your One-Time PIN. For your protection, DO NOT click on any suspicious links that may lead you to fraudulent websites and compromise your personal information. For the safest transactions, use only GlobeOne for all your rewards redemptions. Stay vigilant and protect your digital assets! #AlagangGlobe",Ham
Hi! We hope the upcoming Holy Week gives you a chance to reflect and spend time with loved ones. Stay connected with Globe Prepaid and continue your journey with a renewed spirit. Take care!,Ham
"Traveling to Hong Kong, Taiwan, Singapore, or the UAE soon? Roam like a local in these countries with Globe's GoRoam! Skip the hassle of changing SIMs because you can now enjoy data roaming at close-to-local rates. Also available in Thailand, Malaysia, and the USA. Register and track your usage via the GlobeOne app! No advisories? Text OFF to 2686 for free.",Ham
"Hi! As of 04/06/24 05:10, you still have 12.19MB left on your mobile data promo. Go for more with Go+99 and enjoy 8GB data for all sites + 8GB choice of apps + 1 discount voucher of choice. Go+99 also comes with unli allnet texts, valid for 7 days. Access the GlobeOne app to register.",Ham
"Go beyond your travel goals with Globe Prepaid Roam Surf Longer Stay! Enjoy data roaming that gets more affordable the longer you use it. No need for an extra device to lug around during your trip. You can even track your usage in one simple-to-use app! To register, access the GlobeOne app and go to Buy > Roaming. No advisories? Text OFF to 2686 for free.",Ham
"Enjoy NEW VOUCHERS from Go+99! You can choose a free discount voucher for SM, Watsons, Grab, Lazada, or AirAsia on top of 16GB total data, and unli allnet texts, valid for 7 days. Register now via GCash! No advisories? Text OFF to 2686 for free.",Ham
"Traveling to Japan? Please be advised that Softbank, our roaming partner in Japan, no longer offers calls and texts due to the shut down of 2G and 3G. To stay connected, register to a data roaming promo for calls and chats on apps such as FB Messenger and Viber. Register via GlobeOne or GCash, and choose from our range of packs for as low as P100/day. Once you've successfully registered, just restart your phone and connect to LTE or 5G. If you still prefer regular calls and texts, you can manually select NTT Docomo on your phone's settings. Take care!",Ham
"Register to Go+99 on GCash or GlobeOne and get a FREE Lazada voucher on top of 16GB total data and unli allnet texts, valid for 7 days. Use your voucher code to enjoy a 10% discount during the Sulit Sweldo Sale from April 13 to 17, 2024. Minimum spend of P99 required. No advisories? Text OFF to 2686 for free.",Ham
Unlock a whole new world of perks and ALL-NET promos when you join Globe Rewards. Tap REDEEM REWARDS and buy load or promo via GlobeOne to start earning points now! Globe will never send texts with links.,Ham
"Enjoy Disney+ with Globe! Last chance to subscribe! Save 42%* with a Mobile Annual Plan before price increases on April 24, 2024 (*Savings compared to the new subscription price for a Basic Annual Plan starting from April 24, 2024). Available to Globe customers via the GlobeOne app. Terms and conditions apply. Don't miss out! No advisories? Text OFF to 2686 for free",Ham
"In the coming weeks, we'll be activating SurfAlert for Globe Prepaid customers as protection from unexpected browsing charges. With SurfAlert, you will automatically be notified when your device connects to the internet after your data allowance has been used up, so you can decide to stop or buy a data promo to keep browsing. If you want to be among the first to enjoy worry-free surfing, just text SURFALERT ON to 8080 for free.",Ham
"A message from Globe Telecom and the Credit Card Association of the Philippines: Beware of unsolicited text messages with website links asking for your personal information, bank account details and One-Time Password (OTP). Never engage or respond to these messages. These are fraudulent texts sent via spoofing, where fraudsters imitate sender IDs of telecommunication companies, banks, and government agencies. Let's all be vigilant. #FightBudol",Ham
"This time we want, you you you you! Join the All-New Globe Rewards now to unlock a whole new world of surprises and promos! Just tap the REDEEM REWARDS icon in the GlobeOne app and click Join Now. Globe will never send texts with links.",Ham
"Be part of the All-new Rewards program and instantly get 3 exciting surprise offers from us! - FREE upsize for any Jamba Juice 16oz. Classic, Plant-Based or Power Smoothie - P100 OFF at Parlon (website only) - 5% OFF KLOOK activities (min. spend of P2,000) Open the GlobeOne app, tap REDEEM REWARDS and click JOIN NOW. We'll keep you updated with the latest offers through texts coming from GLOBEREWARD. Globe will never send texts with links.",Ham
"Traveling to Hong Kong, Singapore, or South Korea? Skip the hassle of switching SIMs because you can now register to GoRoam on GCash! To enjoy data roaming at close-to-local rates, open your GCash app, click Load, and select the Roaming & Intl tab. You may also register via GlobeOne. Also available in Thailand, Taiwan, UAE, and more. To know where else you can enjoy GoRoam, visit the Globe Roaming website. Happy travels! No advisories? Text OFF to 2686 for free.",Ham
